x,y,apple,barracuda
4,18,0.8623200198993187,1.137679980100681
4,19,0.8859817096204425,1.1140182903795575
4,20,0.9062121981020552,1.0937878018979434
4,21,0.9221990625586388,1.0778009374413617
4,22,0.9322591062236316,1.0677408937763677
4,23,0.9354508722344534,1.0645491277655466
4,24,0.9326273049114313,1.067372695088567
4,25,0.9240656194952077,1.0759343805047918
4,26,0.9110199018229621,1.0889800981770366
4,27,0.8947727977842791,1.10522720221572
4,28,0.8790988815129586,1.120901118487041
4,29,0.8664832278854282,1.1335167721145707
4,30,0.8586160313830371,1.141383968616962
4,31,0.858583763897551,1.1414162361024487
4,32,0.8653950150225743,1.1346049849774242
4,33,0.8791174561084787,1.1208825438915215
4,34,0.9012390777522981,1.098760922247701
4,35,0.9273301840784796,1.0726698159215193
4,36,0.9560930075048477,1.0439069924951516
4,37,0.9833253680844076,1.016674631915593
4,38,1.0076426158482243,0.9923573841517739
4,39,1.0260879501648295,0.9739120498351703
4,40,1.0360352709457255,0.9639647290542737
4,41,1.0356437548961757,0.9643562451038235
4,42,1.0257123320360524,0.9742876679639458
4,43,1.005574644962716,0.9944253550372838
4,44,0.9763949257186115,1.0236050742813874
4,45,0.9406593172058959,1.0593406827941028
4,46,0.8994699421402204,1.1005300578597792
4,47,0.8559048611111257,1.144095138888874
4,48,0.8126384653453431,1.1873615346546549
4,49,0.7723734542125117,1.227626545787488
5,0,0.795518535269234,1.204481464730765
5,1,0.8014042382685349,1.1985957617314635
5,2,0.8043575683986341,1.1956424316013652
5,3,0.8022962194751356,1.1977037805248631
5,4,0.797307554293667,1.2026924457063322
5,5,0.7892732306461071,1.210726769353892
5,6,0.7808373819008267,1.2191626180991724
5,7,0.7722132490961129,1.2277867509038864
5,8,0.7646667918511059,1.2353332081488921
5,9,0.7597300536663998,1.2402699463335995
5,10,0.7591327926394018,1.2408672073605977
5,11,0.7622872660225756,1.237712733977423
5,12,0.7701115296559901,1.2298884703440085
5,13,0.7827469898765184,1.2172530101234806
5,14,0.7986667623653457,1.2013332376346528
5,15,0.8180000772784262,1.1819999227215732
5,16,0.839817896199472,1.1601821038005278
5,17,0.8625159901597916,1.1374840098402075
5,18,0.8847241508633682,1.1152758491366321
5,19,0.9053242292322006,1.0946757707677994
5,20,0.9223579744131822,1.077642025586817
5,21,0.9349633017982673,1.065036698201732
5,22,0.9418498161562814,1.058150183843718
5,23,0.9422873939807861,1.057712606019214
5,24,0.9371372699159497,1.06286273008405
5,25,0.927124366667671,1.0728756333323295
5,26,0.913799738662536,1.0862002613374628
5,27,0.8983100843919433,1.101689915608056
5,28,0.8843228601213683,1.1156771398786296
5,29,0.8738929918515734,1.1261070081484266
5,30,0.8686303444689429,1.131369655531056
5,31,0.8707513656038677,1.1292486343961317
5,32,0.8791224288881205,1.1208775711118786
